,episode,team_points,opponent_points,win,total_wins,win_rate,reward,avg_reward,policy_loss,value_loss,total_loss,epsilon,rewards
345,346,27185.0,27137.0,1,164,47.398843930635834,,0.0034120699071545687,-0.1543550193309784,0.10041576623916626,0.023238256573677063,0.35254936286284855,24.990000000000062
346,347,27230.0,27249.0,0,164,47.262247838616716,,0.002677063470444029,-0.2965000867843628,0.270126610994339,0.12187656760215759,0.35149171477426,19.65500000000006
347,348,27286.0,27350.0,0,164,47.12643678160919,,0.001960597826086965,-0.18425211310386658,0.08570001274347305,-0.006426043808460236,0.3504372396299372,14.430000000000062
348,349,27372.0,27421.0,1,165,47.277936962750715,,0.0026436703713743647,-0.29788219928741455,0.0705672949552536,-0.07837380468845367,0.3493859279110474,19.505000000000063
349,350,27469.0,27481.0,1,166,47.42857142857143,,0.0033297370195549646,-0.3023264408111572,0.09608510136604309,-0.05507811903953552,0.34833777012731426,24.69000000000006
350,351,27534.0,27573.0,0,166,47.293447293447294,,0.002630481571159546,-0.30879223346710205,0.3156338632106781,0.16123774647712708,0.34729275681693234,19.555000000000064
351,352,27579.0,27685.0,0,166,47.159090909090914,,0.0019082125603864819,-0.2327844202518463,0.0885566920042038,-0.02783551812171936,0.3462508785464815,14.220000000000063
352,353,27688.0,27733.0,1,167,47.30878186968839,,0.0026134386293668937,-0.20677578449249268,0.0742526426911354,-0.02913524955511093,0.34521212591084205,19.525000000000063
353,354,27777.0,27801.0,1,168,47.45762711864407,,0.0032888236079583475,-0.14584486186504364,0.1502387970685959,0.07731636613607407,0.34417648953310953,24.630000000000063
354,355,27838.0,27897.0,0,168,47.32394366197183,,0.0025850385330853124,-0.21714304387569427,0.2783696949481964,0.16979816555976868,0.3431439600645102,19.455000000000062
355,356,27930.0,27962.0,1,169,47.47191011235955,,0.0032591119946984836,-0.09271217882633209,3.898789644241333,3.852433443069458,0.34211452818431665,24.59000000000006
356,357,28007.0,28042.0,0,169,47.33893557422969,,0.0025882586275287663,-0.16899815201759338,0.058642759919166565,-0.025856316089630127,0.3410881845997637,19.57500000000006
357,358,28007.0,28199.0,0,169,47.20670391061452,,0.0018190212373037937,-0.11831171065568924,0.16689154505729675,0.10773569345474243,0.3400649200459644,13.79000000000006
358,359,28131.0,28232.0,1,170,47.353760445682454,,0.0025325700750098777,-0.2443346381187439,0.061358898878097534,-0.060808420181274414,0.3390447252858265,19.24500000000006
359,360,28191.0,28329.0,0,170,47.22222222222222,,0.0018412781561026798,-0.2340482473373413,0.09529691934585571,-0.02172720432281494,0.33802759110996905,14.060000000000063
360,361,28268.0,28409.0,0,170,47.091412742382275,,0.0011817350405017065,-0.14214938879013062,0.37044045329093933,0.299365758895874,0.3370135083366391,9.045000000000062
361,362,28356.0,28478.0,1,171,47.23756906077348,,0.00184282549198489,-0.31122103333473206,0.19917002320289612,0.04355950653553009,0.3360024678116292,14.140000000000061
362,363,28421.0,28570.0,0,171,47.107438016528924,,0.0011706968278731229,-0.12138961255550385,0.1509910374879837,0.09029623121023178,0.3349944604081943,9.005000000000061
363,364,28506.0,28642.0,1,172,47.25274725274725,,0.0018249027237354164,-0.0864705741405487,0.903683066368103,0.8604477643966675,0.33398947702696974,14.07000000000006
364,365,28583.0,28722.0,0,172,47.12328767123288,,0.0011688395507938635,-0.18252508342266083,0.43364983797073364,0.34238728880882263,0.3329875085958888,9.05500000000006
365,366,28723.0,28739.0,1,173,47.26775956284153,,0.0018892466194462409,-0.24690094590187073,0.10030636191368103,-0.023144111037254333,0.33198854607010114,14.67000000000006
366,367,28782.0,28837.0,0,173,47.13896457765668,,0.0012173968906591367,-0.14611655473709106,0.11923817545175552,0.04617989808320999,0.33099258043189084,9.47500000000006
367,368,28851.0,28925.0,0,173,47.01086956521739,,0.000561394514227129,-0.19407328963279724,0.33230718970298767,0.23527054488658905,0.32999960269059514,4.38000000000006
368,369,28942.0,28991.0,1,174,47.15447154471545,,0.0012154731457800587,-0.18214836716651917,0.10159315168857574,0.010518968105316162,0.32900960388252337,9.50500000000006
369,370,28992.0,29098.0,0,174,47.02702702702703,,0.0005371006745577267,-0.2800704538822174,0.14202313125133514,0.0019879043102264404,0.3280225750708758,4.220000000000059
370,371,29052.0,29195.0,0,174,46.900269541778975,,-0.00012253968253967497,-0.1874808520078659,0.6379967927932739,0.5442563891410828,0.32703850734566314,-0.9649999999999403
371,372,29161.0,29243.0,1,175,47.043010752688176,,0.0005497846465670204,-0.21689976751804352,0.7411848902702332,0.632735013961792,0.32605739182362614,4.340000000000059
372,373,29220.0,29341.0,0,175,46.91689008042895,,-0.00010805004423100479,-0.1806391179561615,0.08493196219205856,-0.005387596786022186,0.3250792196481553,-0.8549999999999409
373,374,29253.0,29465.0,0,175,46.79144385026738,,-0.0007956121548354484,-0.18592557311058044,1.1444761753082275,1.051513433456421,0.3241039819892108,-6.309999999999941
374,375,29313.0,29562.0,0,175,46.666666666666664,,-0.0007923154193872352,-0.2591610848903656,0.1327979415655136,0.0032173991203308105,0.32313167004324317,-6.309999999999941
375,376,29361.0,29671.0,0,175,46.54255319148936,,-0.0007923154193872352,-0.20740529894828796,0.8558505177497864,0.7521478533744812,0.32216227503311345,-6.309999999999941
376,377,29413.0,29776.0,0,175,46.41909814323608,,-0.0007923154193872352,-0.1928170919418335,0.06833639740943909,-0.02807214856147766,0.3211957882080141,-6.309999999999941
377,378,29570.0,29776.0,1,176,46.56084656084656,,-6.576475009394223e-05,-0.1366460919380188,0.14951814711093903,0.08119510114192963,0.32023220084339005,-0.5249999999999408
378,379,29628.0,29875.0,0,176,46.437994722955146,,-0.0007161604799400002,-0.135948047041893,0.11059994250535965,0.04262591898441315,0.31927150424085987,-5.729999999999941
379,380,29692.0,29968.0,0,176,46.31578947368421,,-0.000716070982254429,-0.1813589185476303,0.09226633608341217,0.0015868768095970154,0.3183136897281373,-5.729999999999941
380,381,29769.0,30048.0,0,176,46.194225721784775,,-0.000716070982254429,-0.3126451373100281,0.052134186029434204,-0.10418838262557983,0.31735874865895286,-5.729999999999941
381,382,29909.0,30065.0,1,177,46.33507853403142,,-1.4337364418394304e-05,-0.208098903298378,0.0656682625412941,-0.0383811891078949,0.316406672412976,-0.1149999999999407
382,383,30029.0,30102.0,1,178,46.47519582245431,,0.0006592039800995098,-0.20958532392978668,0.04619857668876648,-0.05859408527612686,0.3154574523957371,5.300000000000059
383,384,30121.0,30167.0,1,179,46.61458333333333,,0.0012948256607519617,-0.18999822437763214,0.06341641396284103,-0.03158269822597504,0.3145110800385499,10.43500000000006
384,385,30223.0,30222.0,1,180,46.75324675324675,,0.0019355237154150269,-0.2337447702884674,0.1643909066915512,0.047518521547317505,0.31356754679843424,15.670000000000059
385,386,30272.0,30330.0,0,180,46.63212435233161,,0.00127865417796402,-0.14118443429470062,0.4287279546260834,0.35813573002815247,0.31262684415803893,10.375000000000059
386,387,30285.0,30474.0,0,180,46.51162790697674,,0.0005804230201672477,-0.2623545527458191,0.1649705320596695,0.03379325568675995,0.3116889636255648,4.720000000000058
387,388,30317.0,30599.0,0,180,46.391752577319586,,-9.14110429447781e-05,-0.15106821060180664,0.10536350309848785,0.029829397797584534,0.3107538967346881,-0.7449999999999415
388,389,30413.0,30660.0,1,181,46.52956298200514,,0.0005423604309500561,-0.2183348387479782,0.14456087350845337,0.035393454134464264,0.30982163504448407,4.430000000000058
389,390,30456.0,30774.0,0,181,46.41025641025641,,-0.00011273613650212579,-0.118442103266716,0.05312714725732803,-0.006093904376029968,0.3088921701393506,-0.9249999999999421
390,391,30579.0,30808.0,1,182,46.547314578005114,,0.0005496108949416413,-0.1725446879863739,0.048129353672266006,-0.038142990320920944,0.30796549362893255,4.520000000000058
391,392,30663.0,30881.0,1,183,46.683673469387756,,0.001161732589177391,-0.24776087701320648,2.4551734924316406,2.3312931060791016,0.30704159714804574,9.575000000000058
392,393,30755.0,30946.0,1,184,46.81933842239186,,0.0017806560949037717,-0.18172991275787354,0.1917213499546051,0.10085639357566833,0.3061204723566016,14.710000000000058
393,394,30845.0,31013.0,1,185,46.954314720812185,,0.0023943236714975918,-0.33069172501564026,0.0841107964515686,-0.08123506605625153,0.3052021109395318,19.82500000000006
394,395,30988.0,31027.0,1,186,47.08860759493671,,0.0030624023085247154,-0.2893333435058594,1.0690540075302124,0.9243873357772827,0.3042865046067132,25.47000000000006
395,396,31090.0,31082.0,1,187,47.22222222222222,,0.0036834213051823487,-0.14812423288822174,0.06953942030668259,-0.004522696137428284,0.30337364509289305,30.70500000000006
396,397,31117.0,31212.0,0,187,47.103274559193956,,0.0030153220014364447,-0.2734949290752411,0.1508718729019165,0.01412440836429596,0.30246352415761435,25.190000000000058
397,398,31226.0,31260.0,1,188,47.23618090452261,,0.0036420637764242275,-0.17658646404743195,0.23673602938652039,0.148442804813385,0.3015561335851415,30.495000000000058
398,399,31348.0,31295.0,1,189,47.368421052631575,,0.004281458531935183,-0.1361769437789917,0.133027121424675,0.06493864953517914,0.30065146518438607,35.93000000000006
399,400,31433.0,31367.0,1,190,47.5,,0.004863566259342752,-0.20323069393634796,0.06897330284118652,-0.03264204412698746,0.2997495107888329,40.995000000000054
400,401,31520.0,31437.0,1,191,47.63092269326683,,0.005454545454545461,-0.1805926114320755,0.07715481519699097,-0.013141490519046783,0.2988502622564664,46.080000000000055
401,402,31613.0,31501.0,1,192,47.76119402985074,,0.006050673281360743,-0.24166901409626007,0.2844759523868561,0.16364145278930664,0.29795371146969696,51.22500000000005
402,403,31706.0,31565.0,1,193,47.8908188585608,,0.006643488509133771,-0.1379019320011139,1.0338964462280273,0.9649454951286316,0.29705985033528787,56.37000000000005
403,404,31848.0,31580.0,1,194,48.01980198019802,,0.007292132188639309,-0.20347313582897186,0.0809745341539383,-0.020762033760547638,0.296168670784282,62.005000000000045
404,405,31945.0,31640.0,1,195,48.148148148148145,,0.007867681498829044,-0.21378225088119507,0.24441403150558472,0.13752290606498718,0.29528016477192914,67.19000000000004
405,406,31994.0,31748.0,0,195,48.029556650246306,,0.007231569108540722,-0.2724510133266449,0.5758629441261292,0.4396374225616455,0.29439432427761336,61.89500000000004
406,407,32083.0,31816.0,1,196,48.157248157248155,,0.007810678479832134,-0.18582315742969513,0.058874666690826416,-0.03403691202402115,0.2935111413047805,67.00000000000004
407,408,32156.0,31900.0,0,196,48.03921568627451,,0.0072062587249883715,-0.18241706490516663,0.12989240884780884,0.038683876395225525,0.29263060788086614,61.94500000000004
408,409,32283.0,31930.0,1,197,48.16625916870416,,0.007827045850261179,-0.14536213874816895,0.3939608931541443,0.3212798237800598,0.2917527160572235,67.43000000000005
409,410,32418.0,31952.0,1,198,48.292682926829265,,0.008436777623670833,-0.14973580837249756,0.09800801426172256,0.023140110075473785,0.29087745790905184,72.99500000000005
410,411,32507.0,32020.0,1,199,48.41849148418492,,0.009007034944066435,-0.24346493184566498,0.06311248242855072,-0.05861998349428177,0.2900048255353247,78.10000000000005
411,412,32593.0,32091.0,1,200,48.54368932038835,,0.00957134637514385,-0.18866023421287537,0.21477589011192322,0.12044577300548553,0.28913481105871874,83.17500000000005
412,413,32635.0,32206.0,0,200,48.426150121065376,,0.008934435641290626,-0.30864351987838745,0.057167261838912964,-0.09715449810028076,0.28826740662554257,77.81000000000006
413,414,32690.0,32308.0,0,200,48.309178743961354,,0.008315192483959677,-0.21246843039989471,0.09301575273275375,-0.013218462467193604,0.28740260440566595,72.57500000000006
414,415,32735.0,32420.0,0,200,48.19277108433735,,0.007671420422133493,-0.26401498913764954,0.10517662763595581,-0.026830866932868958,0.28654039659244895,67.24000000000007
415,416,32796.0,32516.0,0,200,48.07692307692308,,0.007066492086986231,-0.22913463413715363,0.2210550606250763,0.10648774355649948,0.2856807754026716,62.06500000000007
416,417,32866.0,32603.0,0,200,47.961630695443645,,0.0064735287434674015,-0.1661091148853302,0.061181824654340744,-0.021872732788324356,0.2848237330764636,56.98000000000007
417,418,32934.0,32692.0,0,200,47.84688995215311,,0.005880852511053177,-0.21358215808868408,0.40666547417640686,0.2998743951320648,0.2839692618772342,51.87500000000007
418,419,32998.0,32785.0,0,200,47.7326968973747,,0.005286797148998764,-0.11966033279895782,0.07706889510154724,0.01723872870206833,0.2831173540916025,46.730000000000075
419,420,33139.0,32801.0,1,201,47.85714285714286,,0.005898490310950888,-0.20975205302238464,0.05297676846385002,-0.0518992580473423,0.28226800202932767,52.355000000000075
420,421,33242.0,32855.0,1,202,47.980997624703086,,0.006475548060708271,-0.15347175300121307,0.09587693214416504,0.019141055643558502,0.28142119802323967,57.60000000000007
421,422,33387.0,32867.0,1,203,48.1042654028436,,0.007098059014922032,-0.12935267388820648,0.24522888660430908,0.18055254220962524,0.28057693442917,63.26500000000007
422,423,33433.0,32978.0,0,203,47.99054373522459,,0.006486789072995977,-0.3926405608654022,0.13544099032878876,-0.060879290103912354,0.27973520362588244,57.94000000000007
423,424,33507.0,33061.0,0,203,47.87735849056604,,0.005910055865921795,-0.24690833687782288,0.05392411723732948,-0.06953005492687225,0.2788959980150048,52.89500000000007
424,425,33629.0,33096.0,1,204,48.0,,0.006490486257928126,-0.30764397978782654,0.3891884684562683,0.23536647856235504,0.2780593100209598,58.33000000000007
425,426,33736.0,33146.0,1,205,48.12206572769953,,0.0070644086618545324,-0.25650355219841003,0.2526093125343323,0.12435753643512726,0.2772251320908969,63.615000000000066
426,427,33818.0,33221.0,1,206,48.24355971896955,,0.00760749113475178,-0.20053614675998688,0.3937996029853821,0.29353153705596924,0.2763934566946242,68.65000000000006
427,428,33913.0,33283.0,1,207,48.36448598130841,,0.008162667256441453,-0.09270815551280975,0.0653749629855156,0.019020885229110718,0.2755642763245403,73.81500000000007
428,429,33957.0,33396.0,0,207,48.25174825174825,,0.007556561085972858,-0.25050193071365356,0.0477185994386673,-0.07753236591815948,0.27473758349556665,68.47000000000007
429,430,34040.0,33470.0,1,208,48.372093023255815,,0.008080347329083323,-0.15164585411548615,0.30198466777801514,0.22616174817085266,0.27391337074507993,73.51500000000007
430,431,34085.0,33582.0,0,208,48.25986078886311,,0.007479157525230372,-0.15742063522338867,0.0521371029317379,-0.026573214679956436,0.2730916306328447,68.18000000000008
431,432,34105.0,33719.0,0,208,48.148148148148145,,0.006852966936719956,-0.1814483106136322,0.38567477464675903,0.29495060443878174,0.27227235574094616,62.59500000000008
432,433,34206.0,33775.0,1,209,48.26789838337183,,0.007409592483338804,-0.2122158259153366,0.12696492671966553,0.020857013761997223,0.2714555386737233,67.82000000000008
433,434,34267.0,33871.0,0,209,48.15668202764977,,0.006830770908297905,-0.12511929869651794,0.08111627399921417,0.0185566246509552,0.2706411720577021,62.64500000000008
434,435,34348.0,33947.0,1,210,48.275862068965516,,0.007349044309296273,-0.2073747217655182,0.15033860504627228,0.046651244163513184,0.269829248541529,67.67000000000009
435,436,34421.0,34031.0,0,210,48.1651376146789,,0.00678679817905919,-0.17861425876617432,0.036553412675857544,-0.052753716707229614,0.2690197607959044,62.61500000000009
436,437,34578.0,34031.0,1,211,48.2837528604119,,0.0073985938345051475,-0.27306509017944336,0.09399788826704025,-0.04253465682268143,0.26821270151351667,68.40000000000009
437,438,34599.0,34167.0,0,211,48.17351598173516,,0.006782359926589667,-0.23142564296722412,0.651884913444519,0.536172091960907,0.2674080634089761,62.82500000000009
438,439,34686.0,34237.0,1,212,48.29157175398633,,0.007317099450490258,-0.17454661428928375,0.07179243117570877,-0.015480875968933105,0.2666058392187492,67.91000000000008
439,440,34816.0,34264.0,1,213,48.40909090909091,,0.007879909851899559,-0.2060329169034958,0.09133334457874298,-0.011683113873004913,0.26580602170109296,73.42500000000008
440,441,34830.0,34407.0,0,213,48.29931972789115,,0.007259290992824257,-0.23028908669948578,0.0956529974937439,-0.019491545855998993,0.26500860363598966,67.78000000000009
441,442,34937.0,34457.0,1,214,48.41628959276018,,0.007810261892036353,-0.2316424697637558,0.09048396348953247,-0.02533727139234543,0.2642135778250817,73.06500000000008
442,443,35089.0,34462.0,1,215,48.53273137697517,,0.008407126853728804,-0.20226243138313293,0.06483423709869385,-0.03629697859287262,0.26342093709160647,78.80000000000008
443,444,35120.0,34588.0,0,215,48.42342342342342,,0.007807176320272582,-0.1305522918701172,0.08316273242235184,0.017886586487293243,0.26263067428033166,73.32500000000009
444,445,35210.0,34655.0,1,216,48.53932584269663,,0.008319015802312025,-0.17708486318588257,0.13778337836265564,0.049240946769714355,0.26184278225749064,78.44000000000008
445,446,35274.0,34748.0,0,216,48.4304932735426,,0.0077585476870964416,-0.17680566012859344,0.07536982744932175,-0.013033002614974976,0.26105725391071816,73.29500000000009
446,447,35407.0,34772.0,1,217,48.54586129753915,,0.008328755546165233,-0.23590658605098724,0.08442588150501251,-0.03352741152048111,0.260274082148986,78.84000000000009
447,448,35471.0,34865.0,0,217,48.4375,,0.007769636267791259,-0.14392942190170288,0.3283184766769409,0.2563537657260895,0.2594932599025391,73.69500000000009
448,449,35599.0,34894.0,1,218,48.55233853006681,,0.008333157950121024,-0.14616459608078003,0.11973413079977036,0.04665183275938034,0.25871478012283144,79.1900000000001
449,450,35653.0,34997.0,0,218,48.44444444444444,,0.00775104821802936,-0.16728661954402924,0.04857747256755829,-0.03506583720445633,0.25793863578246295,73.94500000000009
450,451,35748.0,35059.0,1,219,48.55875831485588,,0.008276836158192101,-0.22740182280540466,0.4908933937549591,0.37719249725341797,0.2571648198751156,79.1100000000001
451,452,35843.0,35121.0,1,220,48.67256637168141,,0.008800647451963253,-0.23128163814544678,0.5751339793205261,0.45949316024780273,0.25639332541549026,84.2750000000001
452,453,35935.0,35186.0,1,221,48.78587196467991,,0.009318394997394487,-0.17149117588996887,0.11523696780204773,0.029491379857063293,0.2556241454392438,89.41000000000011
453,454,36017.0,35261.0,1,222,48.89867841409692,,0.009824716529699377,-0.08581183105707169,0.17171575129032135,0.1288098394870758,0.25485727300292604,94.4450000000001
454,455,36135.0,35300.0,1,223,49.01098901098901,,0.010346113989637317,-0.16119655966758728,0.04497427120804787,-0.03562400862574577,0.25409270118391725,99.8400000000001
455,456,36273.0,35319.0,1,224,49.122807017543856,,0.01090556474968971,-0.18022361397743225,0.11545286327600479,0.025341056287288666,0.2533304230803655,105.4350000000001
456,457,36324.0,35425.0,0,224,49.01531728665208,,0.010339630432538464,-0.18715700507164001,0.0421881303191185,-0.05139037221670151,0.25257043181112443,100.1600000000001
457,458,36452.0,35454.0,1,225,49.12663755458515,,0.010885534720791273,-0.22864043712615967,0.1303754299879074,0.016055211424827576,0.25181272051569104,105.6550000000001
458,459,36559.0,35504.0,1,226,49.23747276688453,,0.011408885232414654,-0.2244861125946045,0.0753345862030983,-0.03690847009420395,0.251057282354144,110.9400000000001
459,460,36700.0,35520.0,1,227,49.34782608695652,,0.011941911689376099,-0.09892911463975906,2.0392093658447266,1.989744782447815,0.25030411050708157,116.5650000000001
460,461,36767.0,35610.0,0,227,49.240780911062906,,0.011395705521472402,-0.22684621810913086,0.06720209121704102,-0.046221017837524414,0.24955319817556032,111.4500000000001
461,462,36835.0,35699.0,0,227,49.134199134199136,,0.010853745662380088,-0.2284095138311386,0.4810125231742859,0.366807758808136,0.24880453858103363,106.3450000000001
462,463,36955.0,35736.0,1,228,49.24406047516199,,0.011385493072534648,-0.15342307090759277,0.1300317943096161,0.0533202588558197,0.24805812496529053,111.7600000000001
463,464,36995.0,35853.0,0,228,49.137931034482754,,0.010817063249949166,-0.15905283391475677,0.54999178647995,0.47046536207199097,0.24731395059039465,106.3750000000001
464,465,37092.0,35913.0,1,229,49.24731182795699,,0.011301793131395005,-0.18160319328308105,0.12806236743927002,0.03726077079772949,0.24657200873862348,111.5600000000001
465,466,37163.0,35999.0,0,229,49.141630901287556,,0.010766936299292224,-0.26084282994270325,0.054533012211322784,-0.07588840276002884,0.2458322927124076,106.4850000000001
466,467,37265.0,36054.0,1,230,49.25053533190578,,0.01127459884953074,-0.20789925754070282,0.14204512536525726,0.03809549659490585,0.24509479583427038,111.7200000000001
467,468,37383.0,36093.0,1,231,49.358974358974365,,0.011797622645310778,-0.20457269251346588,0.23931777477264404,0.1370314359664917,0.24435951144676757,117.1150000000001
468,469,37419.0,36214.0,0,231,49.25373134328358,,0.01123076923076924,-0.16437551379203796,0.04413885623216629,-0.03804890066385269,0.24362643291242728,111.6900000000001
469,470,37503.0,36287.0,1,232,49.361702127659576,,0.011695551993588469,-0.2624056935310364,0.031012482941150665,-0.10019036382436752,0.24289555361369,116.74500000000009
470,471,37577.0,36370.0,0,232,49.25690021231423,,0.011170000000000008,-0.09690128266811371,0.08409985899925232,0.035649217665195465,0.24216686695284892,111.70000000000009
471,472,37635.0,36469.0,0,232,49.152542372881356,,0.01062930432178861,-0.20704662799835205,0.13292483985424042,0.029401525855064392,0.24144036635199037,106.49500000000009
472,473,37691.0,36570.0,0,232,49.04862579281184,,0.010088663080294888,-0.11415086686611176,0.12101095169782639,0.06393551826477051,0.24071604525293439,101.2700000000001
473,474,37848.0,36570.0,1,233,49.15611814345991,,0.010644824500348026,-0.12936162948608398,0.1140805333852768,0.0493997186422348,0.2399938971171756,107.05500000000009
474,475,37899.0,36676.0,0,233,49.05263157894737,,0.010083217753120674,-0.1620606631040573,0.23752552270889282,0.15649518370628357,0.23927391542582405,101.78000000000009
475,476,37958.0,36774.0,0,233,48.94957983193277,,0.009551522943037984,-0.09817036241292953,0.2871279716491699,0.23804278671741486,0.23855609367954658,96.5850000000001
476,477,38018.0,36871.0,0,233,48.84696016771489,,0.009021814233540627,-0.22307024896144867,0.4588726758956909,0.347337543964386,0.23784042539850794,91.40000000000009
477,478,38087.0,36959.0,0,233,48.74476987447699,,0.008502955665024639,-0.29335692524909973,0.051055073738098145,-0.09562338888645172,0.2371269041223124,86.30500000000009
478,479,38134.0,37069.0,0,233,48.643006263048015,,0.00796518489378443,-0.08318589627742767,0.07126567512750626,0.02967272698879242,0.23641552340994548,80.9900000000001
479,480,38198.0,37162.0,0,233,48.541666666666664,,0.007432141107300352,-0.27700233459472656,0.2295360565185547,0.0910348892211914,0.23570627683971565,75.8450000000001
480,481,38305.0,37212.0,1,234,48.64864864864865,,0.007936026606671242,-0.2473362684249878,0.06709662079811096,-0.056571513414382935,0.2349991580091965,81.1300000000001
481,482,38387.0,37287.0,1,235,48.7551867219917,,0.008412907635227503,-0.11389795690774918,0.46008968353271484,0.40314069390296936,0.2342941605351689,86.16500000000009
482,483,38524.0,37307.0,1,236,48.86128364389234,,0.008941623623428523,-0.14687153697013855,0.46094658970832825,0.38751083612442017,0.23359127805356342,91.75000000000009
483,484,38609.0,37379.0,1,237,48.96694214876033,,0.009418717774102548,-0.2525871694087982,0.07550281286239624,-0.05079077184200287,0.23289050421940272,96.81500000000008
484,485,38660.0,37485.0,0,237,48.865979381443296,,0.008873594416440488,-0.11587011069059372,0.1908394992351532,0.13290444016456604,0.2321918327067445,91.54000000000008
485,486,38770.0,37532.0,1,238,48.971193415637856,,0.009372459841300569,-0.21316315233707428,0.4907005727291107,0.3841190040111542,0.23149525720862427,96.85500000000008
486,487,38796.0,37663.0,0,238,48.870636550308014,,0.008822449768160748,-0.18248100578784943,0.4101990759372711,0.318958580493927,0.2308007714369984,91.33000000000007
487,488,38856.0,37760.0,0,238,48.77049180327869,,0.008306334972519532,-0.34535571932792664,0.25164806842803955,0.07897020876407623,0.2301083691226874,86.14500000000007
488,489,38888.0,37885.0,0,238,48.670756646216766,,0.007765158806544761,-0.2488076239824295,0.20460762083530426,0.08020380884408951,0.22941804401531934,80.68000000000006
489,490,38964.0,37966.0,0,238,48.57142857142857,,0.007255682363095814,-0.2422497719526291,0.5592895746231079,0.43816468119621277,0.2287297898832734,75.65500000000006
490,491,39002.0,38085.0,0,238,48.472505091649694,,0.006725706079463864,-0.1584206521511078,0.1493331491947174,0.07012282311916351,0.22804360051362357,70.25000000000006
491,492,39142.0,38102.0,1,239,48.577235772357724,,0.007250788492784101,-0.3293977975845337,0.0948956161737442,-0.06980328261852264,0.2273594697120827,75.86500000000005
492,493,39185.0,38216.0,0,239,48.478701825557806,,0.006727411506535641,-0.28295719623565674,0.05005153641104698,-0.09142705798149109,0.22667739130294645,70.51000000000005
493,494,39266.0,38292.0,1,240,48.582995951417004,,0.0071938095238095285,-0.27558138966560364,0.14612539112567902,0.008334696292877197,0.22599735912903762,75.53500000000005
494,495,39325.0,38390.0,0,240,48.484848484848484,,0.006675524342792072,-0.3583504557609558,0.1322200745344162,-0.04695515334606171,0.2253193670516505,70.34000000000006
495,496,39412.0,38460.0,1,241,48.58870967741936,,0.007145902415916633,-0.20735585689544678,0.08307122439146042,-0.02060670405626297,0.22464340895049556,75.42500000000005
496,497,39533.0,38496.0,1,242,48.692152917505034,,0.007646113107622475,-0.0953112319111824,0.08715010434389114,0.03949448838829994,0.22396947872364406,80.85000000000005
497,498,39589.0,38597.0,0,242,48.59437751004016,,0.007139148494288687,-0.2534855604171753,0.09832003712654114,-0.02842274308204651,0.22329757028747313,75.62500000000006
498,499,39644.0,38699.0,0,242,48.49699398797595,,0.006633056916698083,-0.12748080492019653,3.0137712955474854,2.95003080368042,0.2226276775766107,70.39000000000006
499,500,39722.0,38778.0,0,242,48.4,,0.006140013146774351,-0.29331937432289124,0.11153128743171692,-0.0351283997297287,0.22195979454388087,65.38500000000006
500,501,39791.0,38866.0,0,242,48.30339321357285,,0.005652010874660173,-0.1473950892686844,1.2858867645263672,1.2121891975402832,0.997,60.29000000000006
501,502,39891.0,38923.0,1,243,48.40637450199203,,0.00613055685540478,-0.3242936432361603,0.1784062534570694,0.016259431838989258,0.994009,65.50500000000007
502,503,39919.0,39052.0,0,243,48.31013916500994,,0.005605381165919288,-0.26002582907676697,0.049166932702064514,-0.08084598183631897,0.991026973,60.000000000000064
503,504,40050.0,39078.0,1,244,48.41269841269841,,0.006110696633404837,-0.22684389352798462,0.05748020112514496,-0.05594174563884735,0.988053892081,65.52500000000006
504,505,40146.0,39139.0,1,245,48.51485148514851,,0.0065706319702602285,-0.24928659200668335,0.12028948217630386,-0.004353813827037811,0.985089730404757,70.70000000000006
505,506,40213.0,39229.0,0,245,48.418972332015805,,0.0060850807199851606,-0.11402585357427597,0.06624474376440048,0.009231816977262497,0.9821344612135428,65.58500000000006
506,507,40288.0,39311.0,0,245,48.32347140039448,,0.005608558725453878,-0.09617529064416885,0.1728004813194275,0.12471283972263336,0.9791880578299021,60.55000000000007
507,508,40364.0,39392.0,0,245,48.22834645669291,,0.005134547808396529,-0.1626400649547577,0.15059588849544525,0.0692758560180664,0.9762504936564125,55.52500000000007
508,509,40444.0,39469.0,1,246,48.33005893909627,,0.005588995568685383,-0.24856238067150116,1.0378707647323608,0.913589596748352,0.9733217421754432,60.54000000000007
509,510,40522.0,39548.0,0,246,48.23529411764706,,0.005109485693256055,-0.2624627947807312,0.17211610078811646,0.040884703397750854,0.9704017769489168,55.53500000000007
510,511,40596.0,39631.0,0,246,48.14090019569471,,0.004637641223477548,-0.32827430963516235,0.08755134791135788,-0.0765858069062233,0.9674905716180701,50.490000000000066
511,512,40706.0,39678.0,1,247,48.2421875,,0.005117377349839529,-0.38363924622535706,0.06552928686141968,-0.12629033625125885,0.9645880999032158,55.805000000000064
512,513,40817.0,39724.0,1,248,48.343079922027286,,0.005596447862308895,-0.2784339487552643,2.403048515319824,2.263831615447998,0.9616943356035061,61.13000000000007
513,514,40866.0,39832.0,0,248,48.249027237354085,,0.005102814841893627,-0.19752861559391022,0.11457078158855438,0.015806473791599274,0.9588092525966956,55.835000000000065
514,515,40921.0,39934.0,0,248,48.15533980582524,,0.004608798615538761,-0.3147534430027008,0.1649797260761261,0.007603004574775696,0.9559328248389055,50.600000000000065
