,episode,team_points,opponent_points,win,total_wins,win_rate,reward,avg_reward,policy_loss,value_loss,total_loss,rewards
548,49,3422.0,4271.0,0,22,44.89795918367347,,-0.0220706575073601,-0.6246850490570068,0.0541410781443119,-0.2582014501094818,-22.489999999999995
549,50,3466.0,4384.0,0,22,44.0,,-0.023867298578199,-0.7774341702461243,0.0237110927700996,-0.3650059998035431,-25.18
550,51,3563.0,4444.0,0,22,43.13725490196079,,-0.0212581547064305,-0.6286578178405762,0.0292018465697765,-0.2851270735263824,-22.809999999999995
551,52,3603.0,4561.0,0,22,42.30769230769231,,-0.0234678899082568,-0.735873818397522,0.0286902338266372,-0.3392466902732849,-25.579999999999995
552,53,3697.0,4624.0,0,22,41.50943396226416,,-0.0210018050541516,-0.7099118232727051,0.0493519194424152,-0.3056039810180664,-23.27
553,54,3830.0,4648.0,0,22,40.74074074074074,,-0.0179218472468916,-0.7200055122375488,0.0516506843268871,-0.3083520829677582,-20.18
554,55,3970.0,4665.0,0,22,40.0,,-0.0145869191049913,-0.6854132413864136,0.0403980240225791,-0.302308589220047,-16.949999999999996
555,56,4075.0,4717.0,0,22,39.285714285714285,,-0.0122307039864291,-0.6556309461593628,0.0572245866060256,-0.2705909013748169,-14.419999999999996
556,57,4159.0,4790.0,0,22,38.59649122807017,,-0.0102926421404682,-0.6230904459953308,0.0489388294517993,-0.2626063823699951,-12.309999999999995
557,58,4208.0,4898.0,0,22,37.93103448275862,,-0.0122835943940642,-0.7094617486000061,0.0311976876109838,-0.3235331773757934,-14.899999999999997
558,59,4246.0,5017.0,0,22,37.28813559322034,,-0.0143983739837398,-0.6557314395904541,0.0176501143723726,-0.3102155923843384,-17.709999999999994
559,60,4316.0,5104.0,0,22,36.66666666666666,,-0.0157030015797788,-0.745769202709198,0.1189185380935669,-0.2539660632610321,-19.879999999999995
560,61,4428.0,5149.0,0,22,36.0655737704918,,-0.0134034267912772,-0.7250665426254272,0.1090490967035293,-0.2534841895103454,-17.209999999999994
561,62,4486.0,5248.0,0,22,35.483870967741936,,-0.0150691244239631,-0.7804704308509827,0.0208621770143508,-0.3693730235099792,-19.62
562,63,4561.0,5330.0,0,22,34.92063492063492,,-0.0164442759666413,-0.5666488409042358,0.0433550477027893,-0.2399693727493286,-21.69
563,64,4685.0,5363.0,0,22,34.375,,-0.0140568862275449,-0.7842822670936584,0.1343157589435577,-0.2578253746032715,-18.78
564,65,4753.0,5452.0,0,22,33.84615384615385,,-0.0152988338192419,-0.757859468460083,0.0158775374293327,-0.3630521893501282,-20.989999999999995
565,66,4900.0,5462.0,0,22,33.33333333333333,,-0.0126853851691864,-0.6853841543197632,0.0481383018195629,-0.2945537865161896,-17.619999999999994
566,67,4949.0,5570.0,0,22,32.83582089552239,,-0.014363894811656,-0.685897171497345,0.017595786601305,-0.3253527879714966,-20.21
567,68,4988.0,5688.0,0,22,32.35294117647059,,-0.0161403508771929,-0.8274645805358887,0.0425146557390689,-0.3712176382541656,-23.0
568,69,5011.0,5822.0,0,22,31.88405797101449,,-0.0181067961165048,-0.686090886592865,0.0076852305792272,-0.3353601992130279,-26.109999999999992
569,70,5046.0,5944.0,0,22,31.428571428571427,,-0.0196075778078484,-0.8429628014564514,0.0100743500515818,-0.4114070534706116,-28.98
570,71,5137.0,6010.0,0,22,30.985915492957744,,-0.0178676470588235,-0.8099449872970581,0.0522363446652889,-0.3527361452579498,-26.73
571,72,5156.0,6148.0,0,22,30.55555555555556,,-0.0197622192866578,-0.749443769454956,0.0407330058515071,-0.3339888751506805,-29.919999999999995
572,73,5266.0,6195.0,0,22,30.136986301369863,,-0.0178133159268929,-0.6866235733032227,0.0129315238445997,-0.3303802609443664,-27.29
573,74,5297.0,6321.0,0,22,29.72972972972973,,-0.0195222724338282,-0.6228930354118347,0.041957713663578,-0.2694888114929199,-30.239999999999995
574,75,5318.0,6457.0,0,22,29.33333333333333,,-0.0210662460567823,-0.7760403752326965,0.0351824164390563,-0.3528377711772918,-33.38999999999999
575,76,5383.0,6549.0,0,22,28.94736842105264,,-0.0222457891453524,-0.7495325207710266,0.0117161804810166,-0.3630500733852386,-35.66
576,77,5489.0,6600.0,0,22,28.57142857142857,,-0.0204256631708821,-0.8098993301391602,0.0467386506497859,-0.3582110106945038,-33.11
577,78,5598.0,6648.0,0,22,28.205128205128204,,-0.0186202686202686,-0.779732882976532,0.0131619861349463,-0.376704454421997,-30.5
578,79,5714.0,6689.0,0,22,27.848101265822784,,-0.0167673716012084,-0.7178339958190918,0.0457976050674915,-0.3131193816661834,-27.75
579,80,5818.0,6742.0,0,22,27.500000000000004,,-0.0149260792430514,-0.7401918172836304,0.0101976469159126,-0.3598982691764831,-25.24
580,81,5897.0,6820.0,0,22,27.160493827160494,,-0.0135927442949093,-0.7797249555587769,0.0119943032041192,-0.3778681755065918,-23.230000000000004
581,82,5958.0,6916.0,0,22,26.82926829268293,,-0.0148118123914302,-0.6871160268783569,0.0507705137133598,-0.292787492275238,-25.580000000000005
582,83,6011.0,7020.0,0,22,26.506024096385545,,-0.0161066513761467,-0.6559906601905823,0.0284424237906932,-0.2995529174804687,-28.090000000000003
583,84,6097.0,7091.0,0,22,26.1904761904762,,-0.0147302668938103,-0.6864268183708191,0.024475909769535,-0.3187375068664551,-25.940000000000005
584,85,6140.0,7205.0,0,22,25.882352941176475,,-0.0159432387312187,-0.6867583990097046,0.0243616607040166,-0.3190175294876098,-28.65000000000001
585,86,6182.0,7320.0,0,22,25.58139534883721,,-0.0172892561983471,-0.6022413372993469,0.0359666235744953,-0.2651540338993072,-31.38000000000001
586,87,6238.0,7421.0,0,22,25.287356321839084,,-0.0184661572052401,-0.7183327674865723,0.0045005339197814,-0.3546658456325531,-33.830000000000005
587,88,6300.0,7516.0,0,22,25.0,,-0.0195459459459459,-0.6247518658638,0.1458065807819366,-0.1665693521499633,-36.16
588,89,6374.0,7599.0,0,22,24.719101123595504,,-0.0204764453961456,-0.6243872046470642,0.0152187310159206,-0.2969748675823211,-38.25
589,90,6490.0,7640.0,0,22,24.444444444444443,,-0.0186449579831932,-0.7044077515602112,0.0396201387047767,-0.3125837445259094,-35.5
590,91,6582.0,7705.0,0,22,24.17582417582417,,-0.0172982821447162,-0.7490009665489197,0.0335802361369133,-0.3409202396869659,-33.23
591,92,6673.0,7771.0,0,22,23.91304347826087,,-0.0159773078906652,-0.8420180678367615,0.4851212799549103,0.0641122460365295,-30.98
592,93,6705.0,7896.0,0,22,23.655913978494624,,-0.0173275421563617,-0.747258722782135,0.0220417343080043,-0.3515876233577728,-33.91
593,94,6760.0,7998.0,0,22,23.404255319148938,,-0.0184295845997973,-0.8179438710212708,0.0074153891764581,-0.4015565514564514,-36.38
594,95,6917.0,7998.0,0,22,23.157894736842103,,-0.0163233830845771,-0.6884033679962158,0.0266536585986614,-0.3175480365753174,-32.809999999999995
595,96,6996.0,8076.0,0,22,22.916666666666664,,-0.0151948692649235,-0.6868234872817993,0.0124314837157726,-0.3309802711009979,-30.8
596,97,6996.0,8233.0,0,22,22.68041237113402,,-0.0168150684931506,-0.7799059152603149,0.0113832419738173,-0.3785697221755981,-34.37
597,98,7128.0,8258.0,0,22,22.448979591836736,,-0.015186802523047,-0.5926387906074524,0.0106041925027966,-0.2857151925563812,-31.3
598,99,7220.0,8323.0,0,22,22.22222222222222,,-0.0139634439634439,-0.7778629064559937,0.01486895699054,-0.3740625083446502,-29.03
599,100,7294.0,8406.0,0,22,22.0,,-0.0147139479905437,-0.7800087332725525,0.0735560581088066,-0.316448301076889,-31.12
600,1,14.0,143.0,0,0,0.0,,-0.1827777777777778,,,,-3.29
601,2,49.0,265.0,0,0,0.0,,-0.176,-0.5041211843490601,0.7044804692268372,0.4524198770523071,-6.16
602,3,147.0,324.0,0,0,0.0,,-0.0711320754716981,-0.4650728702545166,0.5332263112068176,0.3006898760795593,-3.77
603,4,189.0,439.0,0,0,0.0,,-0.0915492957746478,-0.4049400985240936,0.3718568086624145,0.1693867594003677,-6.5
604,5,306.0,479.0,0,0,0.0,,-0.0348598130841121,-0.2814580500125885,0.0704167410731315,-0.0703122839331626,-3.73
605,6,414.0,528.0,0,0,0.0,,-0.00912,-0.4194362759590149,0.0861054807901382,-0.1236126571893692,-1.14
606,7,491.0,608.0,0,0,0.0,,-0.0223239436619718,-0.4699254035949707,0.3682039976119995,0.1332412958145141,-3.17
607,8,574.0,682.0,0,0,0.0,,-0.00675,-0.5728948712348938,0.0747411772608757,-0.2117062509059906,-1.08
608,9,614.0,799.0,0,0,0.0,,-0.0217514124293785,-0.558549702167511,0.1317817121744156,-0.1474931389093399,-3.85
609,10,718.0,852.0,0,0,0.0,,-0.0062910798122065,-0.4994624853134155,0.0902263075113296,-0.1595049351453781,-1.3400000000000003
610,11,760.0,967.0,0,0,0.0,,-0.0176190476190476,-0.5927743911743164,0.2211451530456543,-0.0752420425415039,-4.07
611,12,858.0,1026.0,0,0,0.0,,-0.0067469879518072,-0.561436653137207,0.1173093095421791,-0.163409024477005,-1.6800000000000002
612,13,858.0,1183.0,0,0,0.0,,-0.0196629213483146,-0.5883423089981079,0.0824382975697517,-0.2117328643798828,-5.25
613,14,1005.0,1193.0,0,0,0.0,,-0.0065964912280701,-0.6198403239250183,0.443038672208786,0.1331185102462768,-1.88
614,15,1092.0,1263.0,0,0,0.0,,0.0009034267912772,-0.6662932634353638,0.2333196699619293,-0.0998269617557525,0.29
615,16,1131.0,1381.0,0,0,0.0,,-0.007396449704142,-0.6231678128242493,0.0695284977555275,-0.2420554161071777,-2.5
616,17,1261.0,1408.0,0,0,0.0,,0.0014887640449438,-0.745518147945404,0.2141351848840713,-0.1586238890886306,0.5300000000000002
617,18,1374.0,1452.0,0,0,0.0,,0.0086096256684491,-0.4378116130828857,0.057628434151411,-0.1612773686647415,3.22
618,19,1484.0,1499.0,0,0,0.0,,0.0149234693877551,-0.4994043707847595,0.464804470539093,0.2151022851467132,5.85
619,20,1564.0,1576.0,0,0,0.0,,0.018411214953271,-0.6854891777038574,0.1202011257410049,-0.2225434631109237,7.879999999999999
620,21,1642.0,1655.0,0,0,0.0,,0.0131614349775784,-0.7796308994293213,0.1285169124603271,-0.2612985372543335,5.869999999999999
621,22,1722.0,1732.0,0,0,0.0,,0.0170258620689655,-0.5322381854057312,0.0830939337611198,-0.1830251514911651,7.899999999999999
622,23,1851.0,1760.0,1,1,4.3478260869565215,,0.0226348547717842,-0.7004703879356384,0.0810302123427391,-0.2692049741744995,10.909999999999998
623,24,1911.0,1857.0,1,2,8.333333333333332,,0.0171142284569138,-0.7968869805335999,0.6888482570648193,0.2904047667980194,8.54
624,25,1972.0,1953.0,1,3,12.0,,0.0115700934579439,-0.5800454020500183,0.0596365705132484,-0.2303861379623413,6.19
625,26,2082.0,2000.0,1,4,15.384615384615383,,0.0159493670886075,-0.5587193369865417,0.0861989110708236,-0.1931607574224472,8.82
626,27,2159.0,2080.0,1,5,18.51851851851852,,0.0118914185639229,-0.5497386455535889,0.3005496859550476,0.0256803631782531,6.790000000000001
627,28,2221.0,2175.0,1,6,21.428571428571427,,0.0075850340136054,-0.6225120425224304,0.056791566312313,-0.2544644474983215,4.460000000000001
628,29,2312.0,2241.0,1,7,24.13793103448276,,0.011090909090909,-0.6770934462547302,0.0695021077990531,-0.2690446078777313,6.710000000000001
629,30,2336.0,2374.0,0,7,23.33333333333333,,0.0056474258970358,-0.6837563514709473,0.0754260495305061,-0.2664521336555481,3.620000000000001
630,31,2374.0,2493.0,0,7,22.58064516129032,,0.0012310030395136,-0.4912931621074676,0.0441689603030681,-0.2014776170253753,0.8100000000000009
631,32,2452.0,2572.0,0,7,21.875,,-0.001775147928994,-0.5824210047721863,0.437322050333023,0.1461115479469299,-1.1999999999999988
632,33,2498.0,2683.0,0,7,21.21212121212121,,-0.0055555555555555,-0.6859795451164246,0.0794656351208686,-0.2635241448879242,-3.849999999999999
633,34,2536.0,2802.0,0,7,20.588235294117645,,-0.0093670886075949,-0.6356683373451233,0.0364053808152675,-0.2814287841320038,-6.659999999999998
634,35,2603.0,2892.0,0,7,20.0,,-0.0119009370816599,-0.5894351601600647,0.2472144961357116,-0.0475030839443206,-8.889999999999999
635,36,2644.0,3008.0,0,7,19.444444444444446,,-0.0152356020942408,-0.7785733342170715,0.0562645681202411,-0.3330220878124237,-11.64
636,37,2801.0,3008.0,0,7,18.91891891891892,,-0.0103196930946291,-0.7402189373970032,0.0781526640057563,-0.2919568121433258,-8.069999999999999
637,38,2854.0,3112.0,0,7,18.421052631578945,,-0.0132415519399249,-0.7489288449287415,0.0800596326589584,-0.2944048047065735,-10.579999999999998
638,39,2913.0,3210.0,0,7,17.94871794871795,,-0.0158946078431372,-0.6453466415405273,0.0877960473299026,-0.234877273440361,-12.97
639,40,2988.0,3292.0,0,7,17.5,,-0.0176525821596244,-0.6501885056495667,0.1753378808498382,-0.149756371974945,-15.04
640,41,3023.0,3414.0,0,7,17.073170731707318,,-0.0205862068965517,-0.7153519988059998,0.2127336263656616,-0.1449423730373382,-17.91
641,42,3095.0,3499.0,0,7,16.666666666666664,,-0.0225930101465614,-0.6509165167808533,0.0291222054511308,-0.2963360548019409,-20.04
642,43,3157.0,3594.0,0,7,16.27906976744186,,-0.0247182320441988,-0.560670018196106,0.0913752242922782,-0.1889597773551941,-22.37
643,44,3239.0,3669.0,0,7,15.909090909090908,,-0.0219934994582881,-0.6941171288490295,0.1304368376731872,-0.2166217267513275,-20.3
644,45,3371.0,3694.0,0,7,15.555555555555555,,-0.0179666319082377,-0.6824285984039307,0.2884237766265869,-0.0527905225753784,-17.229999999999997
645,46,3428.0,3794.0,0,7,15.217391304347828,,-0.0201434426229508,-0.6515547037124634,0.050401858985424,-0.275375485420227,-19.66
646,47,3540.0,3839.0,0,7,14.893617021276595,,-0.0170925553319919,-0.711388349533081,0.0227784030139446,-0.3329157829284668,-16.989999999999995
647,48,3554.0,3982.0,0,7,14.583333333333334,,-0.0200593471810088,-0.6506906747817993,0.0510409660637378,-0.2743043601512909,-20.28
648,49,3668.0,4025.0,0,7,14.285714285714285,,-0.0170748299319727,-0.6863330006599426,0.0818967521190643,-0.261269748210907,-17.569999999999993
649,50,3757.0,4093.0,0,7,14.000000000000002,,-0.0144225352112675,-0.7100164890289307,0.0608907528221607,-0.2941174805164337,-15.359999999999992
650,51,3819.0,4188.0,0,7,13.725490196078432,,-0.0163493530499075,-0.7469512224197388,0.1610366851091385,-0.2124389261007309,-17.68999999999999
651,52,3918.0,4246.0,0,7,13.461538461538462,,-0.013890909090909,-0.7813078761100769,0.0816865488886833,-0.3089673817157745,-15.27999999999999
652,53,3971.0,4350.0,0,7,13.20754716981132,,-0.015912343470483,-0.7484418153762817,0.030852522701025,-0.3433683812618255,-17.789999999999992
653,54,4114.0,4364.0,0,7,12.962962962962962,,-0.0127640845070422,-0.7156925797462463,0.0407019257545471,-0.317144364118576,-14.499999999999991
654,55,4240.0,4395.0,0,7,12.727272727272728,,-0.0098549488054607,-0.8714957237243652,0.0314456038177013,-0.4043022692203522,-11.549999999999994
655,56,4261.0,4531.0,0,7,12.5,,-0.012363330529857,-0.7451053857803345,0.0177203267812728,-0.3548323512077331,-14.699999999999994
656,57,4338.0,4611.0,0,7,12.280701754385964,,-0.0138608119304059,-0.6239432692527771,0.0237705446779727,-0.288201093673706,-16.729999999999993
657,58,4377.0,4729.0,0,7,12.06896551724138,,-0.0159477124183006,-0.7788503766059875,0.0211388133466243,-0.3682863712310791,-19.519999999999992
658,59,4443.0,4820.0,0,7,11.864406779661016,,-0.01754230459307,-0.7055358290672302,0.0192600451409816,-0.3335078656673431,-21.769999999999992
659,60,4506.0,4914.0,0,7,11.666666666666666,,-0.0188566953797963,-0.7755321264266968,0.0520656369626522,-0.3357004225254059,-24.07999999999999
660,61,4593.0,4984.0,0,7,11.475409836065571,,-0.0169319938176197,-0.715117871761322,0.0111727621406316,-0.3463861644268036,-21.90999999999999
661,62,4698.0,5036.0,0,7,11.29032258064516,,-0.0147826086956521,-0.7137492299079895,0.0337990075349807,-0.3230755925178528,-19.37999999999999
662,63,4774.0,5117.0,0,7,11.11111111111111,,-0.016124905944319,-0.6249262690544128,0.0500612147152423,-0.2624019086360931,-21.42999999999999
663,64,4843.0,5205.0,0,7,10.9375,,-0.0175352635486265,-0.6219373345375061,0.0593289285898208,-0.251639723777771,-23.61999999999999
664,65,4972.0,5233.0,0,7,10.76923076923077,,-0.0149023861171366,-0.5612404942512512,0.0107947550714015,-0.2698254883289337,-20.609999999999992
665,66,5033.0,5329.0,0,7,10.606060606060606,,-0.0163999999999999,-0.6861225366592407,0.0181096009910106,-0.3249516785144806,-22.96
666,67,5127.0,5392.0,0,7,10.44776119402985,,-0.0145627644569816,-0.8115254044532776,0.0166793949902057,-0.3890832960605621,-20.649999999999995
667,68,5220.0,5456.0,0,7,10.294117647058822,,-0.0127855153203342,-0.7490967512130737,0.0608793087303638,-0.3136690557003021,-18.36
668,69,5271.0,5562.0,0,7,10.144927536231885,,-0.0143810178817056,-0.6537983417510986,0.0539635010063648,-0.2729356586933136,-20.91
669,70,5385.0,5605.0,0,7,10.0,,-0.0122147651006711,-0.7794402837753296,0.0187384728342294,-0.3709816634654999,-18.2
670,71,5473.0,5674.0,0,7,9.859154929577464,,-0.0106237558062375,-0.6842527389526367,0.099252812564373,-0.2428735494613647,-16.009999999999994
671,72,5574.0,5730.0,0,7,9.722222222222223,,-0.0088918032786885,-0.623894214630127,0.0219734348356723,-0.2899736762046814,-13.559999999999995
672,73,5655.0,5806.0,0,7,9.58904109589041,,-0.0074643320363164,-0.7490631937980652,0.0598488561809062,-0.3146827518939972,-11.509999999999994
673,74,5757.0,5861.0,0,7,9.45945945945946,,-0.0057985888389993,-0.6542503833770752,0.0260249711573123,-0.3011002242565155,-9.039999999999996
674,75,5864.0,5911.0,0,7,9.333333333333334,,-0.0040564263322883,-0.7483654618263245,0.1260508149862289,-0.2481319159269333,-6.469999999999995
675,76,5882.0,6050.0,0,7,9.210526315789473,,-0.0060012399256044,-0.7805904746055603,0.0447114706039428,-0.3455837666988373,-9.679999999999996
676,77,5946.0,6143.0,0,7,9.090909090909092,,-0.0073390557939914,-0.7460480332374573,0.0174928456544876,-0.3555311560630798,-11.969999999999995
677,78,6018.0,6228.0,0,7,8.974358974358974,,-0.0085506367495451,-0.7828606963157654,0.0382428765296936,-0.3531874716281891,-14.099999999999994
678,79,6100.0,6303.0,0,7,8.860759493670885,,-0.0072165566886622,-0.6236212253570557,0.0134228561073541,-0.2983877658843994,-12.029999999999994
679,80,6216.0,6344.0,0,7,8.75,,-0.0054492072812683,-0.685074508190155,0.0193901360034942,-0.3231471180915832,-9.279999999999994
680,81,6224.0,6493.0,0,7,8.641975308641975,,-0.0073736199883788,-0.7136064171791077,0.0599254183471202,-0.2968778014183044,-12.689999999999994
681,82,6371.0,6503.0,0,7,8.536585365853659,,-0.0053594019551466,-0.6838518977165222,0.0171532034873962,-0.3247727453708648,-9.319999999999991
682,83,6483.0,6548.0,0,7,8.433734939759036,,-0.0037870159453302,-0.7490692138671875,0.0240385420620441,-0.3504960536956787,-6.649999999999993
683,84,6546.0,6642.0,0,7,8.333333333333332,,-0.0050507328072153,-0.7171581387519836,0.0200631041079759,-0.338515967130661,-8.959999999999994
684,85,6625.0,6720.0,0,7,8.235294117647058,,-0.0038397790055248,-0.6552358269691467,0.0818281918764114,-0.2457897216081619,-6.949999999999994
685,86,6697.0,6805.0,0,7,8.13953488372093,,-0.0049698960043787,-0.7162586450576782,0.0237070526927709,-0.3344222605228424,-9.079999999999997
686,87,6787.0,6872.0,0,7,8.045977011494253,,-0.0037127371273712,-0.7189894318580627,0.0207260027527809,-0.338768720626831,-6.849999999999994
687,88,6834.0,6982.0,0,7,7.954545454545454,,-0.0050912996777658,-0.7798483371734619,0.0183352455496788,-0.3715889155864715,-9.479999999999992
688,89,6870.0,7103.0,0,7,7.865168539325842,,-0.0065620010643959,-0.7794827222824097,0.0297983102500438,-0.3599430620670318,-12.329999999999991
689,90,6950.0,7180.0,0,7,7.777777777777778,,-0.0053785900783289,-0.7729392051696777,0.0181516148149967,-0.3683179914951324,-10.299999999999994
690,91,7051.0,7236.0,0,7,7.6923076923076925,,-0.0040631469979296,-0.7183418273925781,0.2187678068876266,-0.1404031068086624,-7.849999999999993
691,92,7121.0,7323.0,0,7,7.608695652173914,,-0.0051384615384615,-0.7805762887001038,0.0526658296585083,-0.3376223146915436,-10.019999999999992
692,93,7221.0,7380.0,0,7,7.526881720430108,,-0.003858668022369,-0.6877279281616211,0.0284378938376903,-0.3154260814189911,-7.589999999999993
693,94,7323.0,7435.0,0,7,7.446808510638298,,-0.0025793450881612,-0.7188639640808105,0.0713190883398056,-0.2881128787994385,-5.119999999999993
694,95,7356.0,7559.0,0,7,7.368421052631578,,-0.003973280554181,-0.8420501351356506,0.0177335552871227,-0.4032915234565735,-8.029999999999994
695,96,7488.0,7584.0,0,7,7.291666666666667,,-0.0024325649828347,-0.8116747140884399,0.0453846231102943,-0.3604527413845062,-4.959999999999994
696,97,7562.0,7667.0,0,7,7.216494845360824,,-0.0034273213417598,-0.7179854512214661,0.01850769482553,-0.3404850363731384,-7.049999999999994
697,98,7653.0,7733.0,0,7,7.142857142857142,,-0.0023143683702989,-0.809527575969696,0.170474886894226,-0.2342889010906219,-4.799999999999994
698,99,7702.0,7841.0,0,7,7.07070707070707,,-0.003534194165471,-0.6547138094902039,0.0338682681322097,-0.2934886217117309,-7.3899999999999935
699,100,7746.0,7954.0,0,7,7.000000000000001,,-0.0047390691114245,-0.5920363664627075,0.0174187775701284,-0.2785994112491607,-10.079999999999991
700,1,62.0,95.0,0,0,0.0,,-0.1294444444444444,,,,-2.33
701,2,94.0,220.0,0,0,0.0,,-0.1461111111111111,-0.3619408309459686,1.2790322303771973,1.0980618000030518,-5.26
702,3,157.0,314.0,0,0,0.0,,-0.1428301886792453,-0.4862582683563232,0.5703705549240112,0.3272414207458496,-7.57
703,4,225.0,403.0,0,0,0.0,,-0.1377464788732394,-0.455885499715805,0.3759869039058685,0.148044154047966,-9.78
704,5,299.0,486.0,0,0,0.0,,-0.1109345794392523,-0.3011565804481506,0.3588466048240661,0.2082683145999908,-11.87
705,6,381.0,561.0,0,0,0.0,,-0.0784,-0.334013819694519,0.4088232219219208,0.2418163120746612,-9.8
706,7,512.0,587.0,0,0,0.0,,-0.0475352112676056,-0.3517768085002899,0.198036715388298,0.022148311138153,-6.750000000000001
707,8,553.0,703.0,0,0,0.0,,-0.059375,-0.6171624064445496,0.1391805708408355,-0.1694006323814392,-9.5
708,9,602.0,811.0,0,0,0.0,,-0.0683050847457627,-0.5310866236686707,0.1831173002719879,-0.0824260115623474,-12.09
709,10,711.0,859.0,0,0,0.0,,-0.0445070422535211,-0.531180739402771,0.2248037457466125,-0.0407866239547729,-9.48
710,11,826.0,901.0,0,0,0.0,,-0.0292207792207792,-0.6235371828079224,0.1689737737178802,-0.1427948176860809,-6.75
711,12,887.0,997.0,0,0,0.0,,-0.0365461847389558,-0.7441173791885376,0.0983612835407257,-0.2736974060535431,-9.1
712,13,965.0,1076.0,0,0,0.0,,-0.041766917293233,-0.7409106492996216,0.0457207709550857,-0.3247345685958862,-11.11
713,14,989.0,1209.0,0,0,0.0,,-0.0501766784452296,-0.4631798267364502,0.2170577198266983,-0.0145321935415267,-14.2
714,15,1073.0,1282.0,0,0,0.0,,-0.0378996865203761,-0.3430465459823608,0.1210870295763015,-0.0504362434148788,-12.09
715,16,1128.0,1384.0,0,0,0.0,,-0.0433333333333333,-0.5924144387245178,0.0861986130475997,-0.2100086063146591,-14.56
716,17,1163.0,1506.0,0,0,0.0,,-0.0492372881355932,-0.6527165174484253,0.0689201578497886,-0.2574380934238434,-17.43
717,18,1261.0,1565.0,0,0,0.0,,-0.0404301075268817,-0.440578818321228,0.1138092204928398,-0.1064801886677742,-15.04
718,19,1322.0,1661.0,0,0,0.0,,-0.0445897435897435,-0.5107325315475464,0.1047389209270477,-0.1506273448467254,-17.39
719,20,1392.0,1748.0,0,0,0.0,,-0.0459154929577464,-0.5851688385009766,0.0465449318289756,-0.246039479970932,-19.56
720,21,1549.0,1748.0,0,0,0.0,,-0.0360135135135135,-0.5919739007949829,0.0697694420814514,-0.22621750831604,-15.990000000000002
721,22,1659.0,1795.0,0,0,0.0,,-0.0289804772234273,-0.5921193361282349,0.0559044703841209,-0.2401551902294159,-13.360000000000005
722,23,1737.0,1874.0,0,0,0.0,,-0.0321548117154811,-0.5907481908798218,0.0400326587259769,-0.2553414404392242,-15.370000000000005
723,24,1792.0,1976.0,0,0,0.0,,-0.0359677419354838,-0.6822617650032043,0.0561542361974716,-0.2849766612052917,-17.840000000000003
724,25,1809.0,2116.0,0,0,0.0,,-0.0396052631578947,-0.6882373690605164,0.0844537913799285,-0.2596648931503296,-21.070000000000004
725,26,1893.0,2189.0,0,0,0.0,,-0.034535519125683,-0.530414342880249,0.0502145662903785,-0.2149926126003265,-18.960000000000004
726,27,1964.0,2275.0,0,0,0.0,,-0.0372968197879858,-0.5921858549118042,0.0472619868814945,-0.2488309442996978,-21.110000000000003
727,28,2011.0,2385.0,0,0,0.0,,-0.0406506849315068,-0.9043796062469482,0.2063628584146499,-0.2458269447088241,-23.74
728,29,2131.0,2422.0,0,0,0.0,,-0.0347342192691029,-0.8044156432151794,0.1213012263178825,-0.2809065878391266,-20.910000000000004
729,30,2231.0,2479.0,0,0,0.0,,-0.0289655172413793,-0.7160332798957825,0.1866293996572494,-0.1713872402906417,-18.480000000000004
730,31,2295.0,2572.0,0,0,0.0,,-0.0317099236641221,-0.652713418006897,0.0448565371334552,-0.2815001606941223,-20.770000000000003
731,32,2361.0,2663.0,0,0,0.0,,-0.0342050520059435,-0.7137784957885742,0.0469909384846687,-0.309898316860199,-23.020000000000003
732,33,2441.0,2740.0,0,0,0.0,,-0.0304202898550724,-0.6495322585105896,0.0290591176599264,-0.2957070171833038,-20.99
733,34,2560.0,2778.0,0,0,0.0,,-0.0256779661016949,-0.8386083245277405,0.1335020959377288,-0.2858020663261413,-18.180000000000003
734,35,2631.0,2864.0,0,0,0.0,,-0.0273252688172043,-0.6844375133514404,0.0224621705710887,-0.3197565972805023,-20.33
735,36,2736.0,2916.0,0,0,0.0,,-0.0233595800524934,-0.8275865912437439,0.1761605143547058,-0.2376327812671661,-17.8
736,37,2841.0,2968.0,0,0,0.0,,-0.019576923076923,-0.5801575779914856,0.0942015722393989,-0.1958772242069244,-15.27
737,38,2895.0,3071.0,0,0,0.0,,-0.0222835633626097,-0.7167224884033203,0.0507285073399543,-0.3076327443122864,-17.759999999999998
738,39,2981.0,3142.0,0,0,0.0,,-0.0191769041769041,-0.5684139132499695,0.218330979347229,-0.0658759772777557,-15.609999999999998
739,40,3088.0,3192.0,0,0,0.0,,-0.0153411764705882,-0.6865391731262207,0.0509384647011756,-0.2923311293125152,-13.039999999999996
740,41,3173.0,3264.0,0,0,0.0,,-0.0125691244239631,-0.6178410649299622,0.2154741585254669,-0.0934463739395141,-10.909999999999997
741,42,3243.0,3351.0,0,0,0.0,,-0.0147796610169491,-0.6545252203941345,0.0883074626326561,-0.2389551401138305,-13.079999999999997
742,43,3324.0,3427.0,0,0,0.0,,-0.0122283813747228,-0.6066950559616089,0.0718586072325706,-0.2314889132976532,-11.029999999999998
743,44,3440.0,3468.0,0,0,0.0,,-0.0089999999999999,-0.5294532179832458,0.1221136599779129,-0.14261294901371,-8.279999999999998
744,45,3461.0,3604.0,0,0,0.0,,-0.0119560669456066,-0.5855820178985596,0.0274619907140731,-0.2653290033340454,-11.429999999999998
